uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,tagID,individualID,tagStatus,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"94eac168-5c08-4f3c-a3c7-4937f8147623","CPER_070.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_070","41",,,"TEMP.PLA.CPER.2014.70154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"b5859b0f-626a-45bb-862d-8dbfcdf334ad","CPER_049.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_049","31",,,"TEMP.PLA.CPER.2014.49151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3276efda-de35-4540-add1-51991113cea9","CPER_052.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_052","40",,,"TEMP.PLA.CPER.2014.52153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"a834b868-7bfe-46b7-9de0-ba7711c4e3e1","CPER_057.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_057","41","4",,"TEMP.PLA.CPER.2014.57151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"c40c407e-3231-4772-83b4-71894d183db3","CPER_070.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_070","31",,,"TEMP.PLA.CPER.2014.70156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"aed88d93-25ef-4f86-a312-bb4574d1c78f","CPER_052.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_052","31",,,"TEMP.PLA.CPER.2014.52152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9750ee1d-b9d5-4afd-a9af-38a395992541","CPER_057.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_057","32","4",,"TEMP.PLA.CPER.2014.57152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5ae90957-24b0-4891-9902-f75b65923204","CPER_070.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_070","32",,,"TEMP.PLA.CPER.2014.70157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"da64568d-1b38-4468-affa-d79765cbf30c","CPER_070.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_070","40",,,"TEMP.PLA.CPER.2014.70153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9a1b75a2-f406-4785-bef3-b13c8f9c7030","CPER_057.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_057","40","1",,"TEMP.PLA.CPER.2014.57153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"29cf68b5-6227-404b-96cc-482102879393","CPER_049.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_049","40",,,"TEMP.PLA.CPER.2014.49154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"d1e7d2b5-41f0-4ffd-ab5f-20c38b1010dc","CPER_052.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_052","41",,,"TEMP.PLA.CPER.2014.52151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"4f9e4914-dff6-407d-b909-171ddf68b6b1","CPER_057.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_057","32","2",,"TEMP.PLA.CPER.2014.57157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"b588d685-074c-462a-965b-0b67d88cd6e2","CPER_057.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_057","31","1",,"TEMP.PLA.CPER.2014.57158",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9a66d6ec-e493-4fd7-ab27-048be7828847","CPER_057.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_057","40","3",,"TEMP.PLA.CPER.2014.57156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"67ee9b66-c062-4f8f-b4fc-19c79d8098f8","CPER_049.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_049","32",,,"TEMP.PLA.CPER.2014.49153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"d6f435cc-d247-4e67-aa0c-5b49146e0ef5","CPER_049.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_049","41",,,"TEMP.PLA.CPER.2014.49152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"c1507a19-3b20-4699-9e54-0e230a714336","CPER_057.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_057","31","4",,"TEMP.PLA.CPER.2014.57154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"c3deb30a-97f8-4318-bec8-4304ccfcd6f3","CPER_070.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_070","41",,,"TEMP.PLA.CPER.2014.70155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"8395d02d-68a4-4fd9-a995-a07f59dfdc37","CPER_070.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_070","40",,,"TEMP.PLA.CPER.2014.70158",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"82faca5f-605b-414b-a61e-2fc1aaf66e5b","CPER_057.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_057","41","1",,"TEMP.PLA.CPER.2014.57155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"163a78cf-7dda-475b-87b5-e63640a86af7","CPER_052.basePlot.vst","2014-10-03","vst_CPER_2014","D10","CPER","CPER_052","32",,,"TEMP.PLA.CPER.2014.52154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"f168cb91-2854-4fba-8005-8307b696f64a","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","41","1",,"TEMP.PLA.CPER.2014.15162",,"YUGL","Yucca glauca Nutt.","species",,,,"yucca",,,,,,,,,,,,,0.4,0.50,,,,,,,,,,,,,
"2970993b-530a-46a6-8a22-eff7888dfa51","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","40","1",,"TEMP.PLA.CPER.2014.15161",,"YUGL","Yucca glauca Nutt.","species",,,,"yucca",,,,,,,,,,,,,0.3,0.30,,,,,,,,,,,,,
"0098e750-9b37-4d9b-9285-c6131575c3b3","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","41","4",,"TEMP.PLA.CPER.2014.15160",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"894972ca-ebc3-4a0a-a20e-c169a161d101","CPER_005.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_005","31",,,"TEMP.PLA.CPER.2014.05153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"6dcd2db8-985a-497c-91ad-e70a0cd8c248","CPER_005.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_005","40",,,"TEMP.PLA.CPER.2014.05154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"c0eda65b-de9c-472a-98ed-85984409e653","CPER_005.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_005","32",,,"TEMP.PLA.CPER.2014.05151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"67acb97f-5008-4ab1-bba2-2adc46cb390e","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","40","1",,"TEMP.PLA.CPER.2014.15156",,"YUGL","Yucca glauca Nutt.","species",,,,"yucca",,,,,,,,,,,,0.3,0.3,0.30,,,,,,,,,,,,,
"62bb1b6d-c8ce-4ceb-ad13-e0b6f73a3149","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","41","1",,"TEMP.PLA.CPER.2014.15153",,"YUGL","Yucca glauca Nutt.","species",,,,"yucca",,,,,,,,,,,,0.4,0.4,0.50,,,,,,,,,,,,,
"059a603d-4117-4c9e-9527-bfeb29accdc0","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","32","4",,"TEMP.PLA.CPER.2014.15151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"f7806420-018d-4653-8c0f-a7723f737aa3","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","31","4",,"TEMP.PLA.CPER.2014.15158",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"c2343ebd-ce2c-4ff3-96fa-84b9eaa64a6e","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","31","1",,"TEMP.PLA.CPER.2014.15157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5593219c-3d62-4622-b635-835a5ebe5506","CPER_005.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_005","41",,,"TEMP.PLA.CPER.2014.05152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"37f3ee8a-aa07-4540-93fe-a7fb09a29ad4","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","32","2",,"TEMP.PLA.CPER.2014.15152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"bfdcc5bf-131e-4ddc-9630-145fb5d57f84","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","41","1",,"TEMP.PLA.CPER.2014.15155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"0ac1a1b0-f96b-430a-a79d-10bc027f8752","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","40","1",,"TEMP.PLA.CPER.2014.15154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"77506281-e712-4cc8-8f64-bc0fa2e5ef05","CPER_015.basePlot.vst","2014-10-06","vst_CPER_2014","D10","CPER","CPER_015","40","3",,"TEMP.PLA.CPER.2014.15159",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"8b7879cc-fc49-484c-aa48-0ec134612a7f","CPER_020.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_020","32","4",,"TEMP.PLA.CPER.2014.20157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"defcaf81-4e4a-423b-8831-1ec4e9e9d954","CPER_020.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_020","41","1",,"TEMP.PLA.CPER.2014.20158",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"a9f8f016-a951-4287-a3ba-febb832ef17c","CPER_004.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_004","40","3",,"TEMP.PLA.CPER.2014.04158",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"84d81bc2-1161-464c-9138-085947054f20","CPER_004.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_004","32","4",,"TEMP.PLA.CPER.2014.04153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"75cc8a6b-72af-417c-b91d-b3fb007468d7","CPER_003.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_003","31",,,"TEMP.PLA.CPER.2014.03154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"39855a7c-fb31-4089-949f-4c19e47fca39","CPER_020.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_020","31","1",,"TEMP.PLA.CPER.2014.20154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"729e9c0a-ce28-4f26-ae5b-b72e151abbad","CPER_020.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_020","41","4",,"TEMP.PLA.CPER.2014.20152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"d58b2869-05d4-4bda-9652-b2ad2482a09d","CPER_020.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_020","40","1",,"TEMP.PLA.CPER.2014.20153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"b3effac8-47a7-417a-8a27-1acd37c2e934","CPER_004.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_004","41","1",,"TEMP.PLA.CPER.2014.04152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1530c87b-615f-4eff-9194-7ab1a0251ec7","CPER_020.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_020","31","4",,"TEMP.PLA.CPER.2014.20151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"7f6bbed4-773e-4c64-b4c6-4e506289ced0","CPER_003.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_003","32",,,"TEMP.PLA.CPER.2014.03151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"229fe795-a0a1-4751-ab92-cc52c479486a","CPER_004.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_004","31","1",,"TEMP.PLA.CPER.2014.04151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"f7ecd284-6194-4b35-a352-4c5fe937f23e","CPER_004.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_004","40","1",,"TEMP.PLA.CPER.2014.04155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"18b738e7-02f3-4656-9b19-be9bbd926ea1","CPER_020.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_020","40","3",,"TEMP.PLA.CPER.2014.20155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"0f737353-6cb4-4a28-b613-ed9d1aa470f5","CPER_004.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_004","31","4",,"TEMP.PLA.CPER.2014.04154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9264d043-4352-4fb6-b070-8dd6587ea15e","CPER_004.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_004","41","4",,"TEMP.PLA.CPER.2014.04157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"b8e72737-2ed0-456e-94fc-550d981755f4","CPER_003.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_003","41",,,"TEMP.PLA.CPER.2014.03153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"70bcef29-3c5e-435a-88de-a4d97c75e685","CPER_004.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_004","32","2",,"TEMP.PLA.CPER.2014.04156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"b7d201b8-aab6-4863-b770-9fc3274afb5c","CPER_003.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_003","40",,,"TEMP.PLA.CPER.2014.03152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"8cbb1e25-147a-4973-b08e-b0dc6aad354b","CPER_020.basePlot.vst","2014-10-07","vst_CPER_2014","D10","CPER","CPER_020","32","2",,"TEMP.PLA.CPER.2014.20156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"c7b60774-36fc-49dd-bd99-c0f2adbe521a","CPER_011.basePlot.vst","2014-10-09","vst_CPER_2014","D10","CPER","CPER_011","32","2",,"TEMP.PLA.CPER.2014.11158",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"6102aa56-9aff-47f8-a71e-be629efb1063","CPER_011.basePlot.vst","2014-10-09","vst_CPER_2014","D10","CPER","CPER_011","41","4",,"TEMP.PLA.CPER.2014.11153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"ae36b586-5713-47b6-b4a8-8d7e25deabde","CPER_011.basePlot.vst","2014-10-09","vst_CPER_2014","D10","CPER","CPER_011","40","1",,"TEMP.PLA.CPER.2014.11151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"7cb03e9d-7f75-470d-8609-2e781aaa1594","CPER_011.basePlot.vst","2014-10-09","vst_CPER_2014","D10","CPER","CPER_011","41","1",,"TEMP.PLA.CPER.2014.11155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9f7b0abb-97a4-4568-a3ea-a96da5409cea","CPER_011.basePlot.vst","2014-10-09","vst_CPER_2014","D10","CPER","CPER_011","31","1",,"TEMP.PLA.CPER.2014.11152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"d0dc811c-a66a-41f8-9083-f31a2a382cf8","CPER_011.basePlot.vst","2014-10-09","vst_CPER_2014","D10","CPER","CPER_011","31","4",,"TEMP.PLA.CPER.2014.11157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"fb097b14-4717-46ed-9725-b1886d29df93","CPER_011.basePlot.vst","2014-10-09","vst_CPER_2014","D10","CPER","CPER_011","40","3",,"TEMP.PLA.CPER.2014.11156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
"fbcfb952-0c01-4295-9c19-0805ea1a389c","CPER_011.basePlot.vst","2014-10-09","vst_CPER_2014","D10","CPER","CPER_011","32","4",,"TEMP.PLA.CPER.2014.11154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,,,,,,,,
