uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
72622bad-279b-496a-a3ca-0ea857ed48cc,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02145,,ok,small shrub,Live,,,,0.5,,,,1.9,1.4,,oblate half-sphere,1.3,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
84153ab9-f7d5-4c42-8240-5262d23fb787,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02331,,ok,small shrub,Live,,,,0.3,,,,2.3,1.9,,oblate half-sphere,1.5,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
9535b1ff-de3c-47be-a9bc-9f388c6c1ca6,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02315,,ok,single bole tree,Live,45.9,130,,16.5,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
53356b8e-7377-4e52-8730-51af2cf999ec,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,2.3,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
4d0d2146-72f8-4eb2-b1d0-aabbd9f53cc2,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02308,,ok,single bole tree,Live,27.7,130,,13.2,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
34efe1e8-c75b-48af-b7b7-9e5a0d02cc2d,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02321,,ok,single bole tree,Live,28.5,130,,14.9,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
1f1b51e3-e709-4a52-8d61-948f87de174b,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02317,,ok,single bole tree,Live,38.2,130,,14.2,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
7c6aec22-2ca5-4854-9429-236272840c6d,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,1.4,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
539f6516-2bab-462f-a95a-7fe0bf7c254a,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,1.4,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
5291c35c-69ec-483f-85d0-102c0be569d3,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02327,,ok,small shrub,Live,,,,0.4,,,,1.9,1.8,,oblate half-sphere,1.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
3c87fe3d-9e65-4959-87cc-4a71faa9cf0e,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,1.3,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
a8807f65-1078-4b6d-a8c3-30f17f44c7b4,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02327,,ok,small shrub,Live,,,,0.4,,,,1.9,1.8,,oblate half-sphere,1.4,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
2ff2028b-0f98-4239-8b6a-8e2c699170a3,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02142,,ok,small shrub,Live,,,,0.5,,,,1.6,1.3,,oblate half-sphere,1.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
f0538511-fc4e-46fc-8c24-0320420e6c5a,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02305,,ok,single bole tree,Live,36.1,130,,15.6,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
542b6b7f-c8d1-4121-acca-25aea6099c45,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02329,,ok,small shrub,Live,,,,0.2,,,,1.3,0.7,,oblate half-sphere,1.2,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
90686898-d8cf-4d14-bda9-f6b2468bf6d1,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,2.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
ecd4a206-bb43-4612-8f1a-d9d53bfb7781,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02124,,ok,single bole tree,Standing dead,32.9,130,,16.9,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
51fed67a-c847-4570-8d06-895292969953,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02326,,ok,sapling,Live,,,,0.5,,,,,,,,1.5,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
959c1838-a742-47b8-9c84-6c9470da36ce,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02323,,ok,sapling,Live,,,,0.6,,,,,,,,1.3,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
f83c3a87-c9be-4b2c-a566-3accfe230b39,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02324,,ok,sapling,Live,,,,1.1,,,,,,,,4.1,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
599fa952-53a4-4937-804d-7dae52d93919,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,2.2,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
db3351e1-2650-4256-a124-1b55c58f981a,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02310,,ok,single bole tree,Live,33.0,130,,14.9,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
2395dba4-8075-4ef8-ae66-00485bb29ae6,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02143,,ok,small shrub,Live,,,,0.4,,,,1.1,0.8,,oblate half-sphere,1.3,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
bcf0286f-9d1c-4ed2-b058-15c895e93934,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02115,,ok,single bole tree,Live,29.1,130,,15.0,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
1dba4eaa-ab96-4b44-b1c0-1e15b4359b1f,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02327,,ok,small shrub,Live,,,,0.4,,,,1.9,1.8,,oblate half-sphere,1.2,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
f519cf34-c73b-466f-aa1b-000e1d67aa70,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02328,,ok,small shrub,Live,,,,0.5,,,,2.4,1.7,,oblate half-sphere,2.1,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
0bdf8008-63d8-496a-b78d-0a8189f658f1,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02328,,ok,small shrub,Live,,,,0.5,,,,2.4,1.7,,oblate half-sphere,1.4,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
1d0274e0-5f5b-4c36-819c-71e9011f1859,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02148,,ok,small shrub,Live,,,,0.3,,,,0.7,0.6,,oblate half-sphere,1.5,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
f4c25b6a-be54-4f48-8782-f64236cd5586,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02117,,ok,single bole tree,Standing dead,27.4,130,,13.7,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
cd546381-bb54-4f90-b196-29bbae7dfe1b,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,2.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
b22ca8ff-a2f4-472c-b42e-5710a2ebf2ef,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02327,,ok,small shrub,Live,,,,0.4,,,,1.9,1.8,,oblate half-sphere,1.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
b765b4bc-e922-4565-9c74-84f5f0cfc431,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02147,,ok,sapling,Live,,,,0.7,,,,,,,,1.5,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
56814922-7a98-4398-bd19-34ebc99bc007,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02138,,ok,small shrub,Live,,,,0.4,,,,1.6,1.4,,oblate half-sphere,1.2,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
4d0c2b81-60c3-4f29-820d-641763962168,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02331,,ok,small shrub,Live,,,,0.3,,,,2.3,1.9,,oblate half-sphere,1.4,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
bfd172b9-a270-4310-9470-5a0daf69a22d,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02119,,ok,single bole tree,Live,25.5,130,,14.5,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
1160346b-0013-4b63-8e3a-3d744998a5b8,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02328,,ok,small shrub,Live,,,,0.5,,,,2.4,1.7,,oblate half-sphere,1.7,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
164c47a0-98cd-4f85-838b-69f317ea00df,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02133,,ok,small shrub,Live,,,,0.4,,,,4.1,3.9,,oblate half-sphere,1.2,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
c4c4a041-4f08-4313-a27d-67db8ced2bb0,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02327,,ok,small shrub,Live,,,,0.4,,,,1.9,1.8,,oblate half-sphere,1.5,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
b6717f3f-7fea-4628-ba3e-ed8e72fa43ad,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02136,,ok,small shrub,Live,,,,0.3,,,,1.6,1.3,,oblate half-sphere,1.2,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
d794705f-5c5a-4ee1-8ad7-94216a46a94c,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02121,,ok,single bole tree,Live,34.6,130,,16.1,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
c3df7492-3f85-4746-8e9d-5e85f8fca823,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02133,,ok,small shrub,Live,,,,0.4,,,,4.1,3.9,,oblate half-sphere,1.2,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
c465a4c3-3f57-4e10-889f-75c6f5e0ccf5,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02330,,ok,sapling,Live,,,,0.4,,,,,,,,1.1,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
a4f625b5-c27b-41aa-a12c-76b1dff598bc,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02331,,ok,small shrub,Live,,,,0.3,,,,2.3,1.9,,oblate half-sphere,1.4,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
18e7d60b-89f8-47a0-92c5-72d86faee4ce,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02142,,ok,small shrub,Live,,,,0.5,,,,1.6,1.3,,oblate half-sphere,1.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
6320e34b-a6e8-4a16-9020-e73e9b099975,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02146,,ok,sapling,Live,,,,1.0,,,,,,,,2.2,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
94f601b6-efe0-4f11-b8b0-0420d7b4bac0,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02128,,ok,single bole tree,Standing dead,29.9,130,,14.3,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
8441acf3-ca2a-4e21-9476-0a4c1c97e80b,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02328,,ok,small shrub,Live,,,,0.5,,,,2.4,1.7,,oblate half-sphere,1.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
ab972cec-18d3-490f-ba78-9c2aefb425b9,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02145,,ok,small shrub,Live,,,,0.5,,,,1.9,1.4,,oblate half-sphere,1.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
e9f2a155-2d41-4325-b44e-12ed10ed677e,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02133,,ok,small shrub,Live,,,,0.4,,,,4.1,3.9,,oblate half-sphere,1.4,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
ca05cc59-4687-4317-99cc-fc8f894a7794,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02142,,ok,small shrub,Live,,,,0.5,,,,1.6,1.3,,oblate half-sphere,1.4,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
d4858f11-f7d1-472b-b68b-d63f6a9d95a4,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,2.2,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
4dd5e8f5-a2ee-4ea8-8f4d-6a314074ea46,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02328,,ok,small shrub,Live,,,,0.5,,,,2.4,1.7,,oblate half-sphere,1.1,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
17e73cef-fce2-45ea-b832-a8e25bb5e2ca,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02145,,ok,small shrub,Live,,,,0.5,,,,1.9,1.4,,oblate half-sphere,1.3,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
0e9af76c-a4c9-40c9-88ed-246a4dfa26b0,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02327,,ok,small shrub,Live,,,,0.4,,,,1.9,1.8,,oblate half-sphere,2.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
1cb8596a-8237-45f3-9b79-c6a8549fe8d5,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02143,,ok,small shrub,Live,,,,0.4,,,,1.1,0.8,,oblate half-sphere,1.3,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
6ea8bc9b-afc1-46db-b7e6-f7ac3dc26a76,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,1.6,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
696dbb06-17af-43cd-934c-c924640bd8bf,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,2.5,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
d9dd135d-be3a-414c-add0-e55b5526d68e,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02134,,ok,small shrub,Live,,,,0.4,,,,2.6,2.4,,oblate half-sphere,1.3,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
97782606-7d31-4fb6-90d0-cab634c727ca,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02131,,ok,single bole tree,Live,20.7,130,,14.7,,,,,,,,,,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
c3c13b6e-aad7-4ed7-9c50-4ce6639d4c72,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02140,,ok,small shrub,Live,,,,0.6,,,,3.8,3.4,,oblate half-sphere,2.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
8c080d38-40b0-4bdb-941d-30682cbc3f8a,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02135,,ok,small shrub,Live,,,,0.5,,,,2.9,2.3,,oblate half-sphere,1.0,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
a0d3bf3b-95ee-4f95-8c36-f8268c5ca4db,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,NEON.PLA.D10.RMNP.02135,,ok,small shrub,Live,,,,0.5,,,,2.9,2.3,,oblate half-sphere,1.4,10,,,,,,,,,,,,jmorris@battelleecology.org,dbradley@battelleecology.org,,legacyData
