uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
dcd63634-9723-46e2-92c7-d75a03cad04c,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02138,,,NEON.DOC.000987vE,JUCOD,Juniperus communis L. var. depressa Pursh,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
5a8061f9-0905-4c89-b2c8-32b1b8b99947,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02147,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
6f98ce85-a341-47a1-abb6-4304b4dd4ce1,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02133,,,NEON.DOC.000987vE,JUCOD,Juniperus communis L. var. depressa Pursh,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
64f69fb3-74cc-46ff-be68-eca4e6d6923b,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,31,11.1,53.9,,NEON.PLA.D10.RMNP.02131,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,sscherneck@battelleecology.org,
defefa4b-8033-4bab-9b80-b40f1c915905,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02150,,,NEON.DOC.000987vE,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
85057d9f-7c13-4af6-ba61-7eb0df854940,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02143,,,NEON.DOC.000987vE,JUCOD,Juniperus communis L. var. depressa Pursh,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
a914b84b-81b7-48c8-8222-4185377488cc,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02149,,,NEON.DOC.000987vE,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
ecf6c2ef-7ba9-41ad-a6ee-3401b689c21b,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,31,7.7,319.9,,NEON.PLA.D10.RMNP.02127,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
cce77589-248f-4984-af15-6e7619132559,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02135,,,NEON.DOC.000987vE,JUCOD,Juniperus communis L. var. depressa Pursh,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
bcac83b8-3ca6-40be-be2a-667fccb00b5c,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,23,,,,,,NEON.PLA.D10.RMNP.02325,,,NEON.DOC.000987vE,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
3d008835-bee6-4923-bc06-2952680f78be,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02145,,,NEON.DOC.000987vE,JUCOD,Juniperus communis L. var. depressa Pursh,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
70415579-37a4-4dee-9b6a-6723b5682443,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,21,16.8,33.5,,NEON.PLA.D10.RMNP.02124,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
5483738b-b9d2-48ba-80bf-be29b80ae661,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,23,,25,18.5,269.9,,NEON.PLA.D10.RMNP.02309,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
99b1b4f4-4082-42f0-87a8-dd329ca07ea4,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,21,4.7,36.8,,NEON.PLA.D10.RMNP.02117,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,atworek@battelleecology.org,
79d04746-2703-4507-bb72-851c0dc8eca5,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,21,15.3,63.0,,NEON.PLA.D10.RMNP.02122,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,nleder@battelleecology.org,
033f3511-2962-44e7-b360-b6970cbb2449,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,31,8.1,269.0,,NEON.PLA.D10.RMNP.02126,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
faf032c9-bee1-4e5d-87cf-19c4ecfc9497,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,23,,,,,,NEON.PLA.D10.RMNP.02322,,,NEON.DOC.000987vE,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
a1b15d25-1349-4ef7-a414-35c358ce17c5,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02141,,,NEON.DOC.000987vE,JUCOD,Juniperus communis L. var. depressa Pursh,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
de72b261-ac13-4aea-9d4b-815a585e194d,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,23,,,,,,NEON.PLA.D10.RMNP.02330,,,NEON.DOC.000987vE,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
9e8752f0-194f-4c86-b667-831da85b57b0,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,23,,,,,,NEON.PLA.D10.RMNP.02331,,,NEON.DOC.000987vE,JUCOD,Juniperus communis L. var. depressa Pursh,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
bd71fa99-0e80-4b87-9098-48c5badae526,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02137,,,NEON.DOC.000987vE,JUCOD,Juniperus communis L. var. depressa Pursh,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
297eaa19-191f-4cf0-94ac-d7bdd28a31ca,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02146,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
463c2236-d861-42bf-a8e7-088de0c75b7b,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02144,,,NEON.DOC.000987vE,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
9a127674-d6f7-44dd-9548-e39e0ed83cfb,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02140,,,NEON.DOC.000987vE,JUCOD,Juniperus communis L. var. depressa Pursh,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
3893d8b5-eb34-467c-9ede-ee970f273f20,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,21,6.0,9.2,,NEON.PLA.D10.RMNP.02118,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,sscherneck@battelleecology.org,
78afa15e-f60e-46eb-87b7-8b8c17f9b075,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,23,,,,,,NEON.PLA.D10.RMNP.02326,,,NEON.DOC.000987vE,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
df1cd35a-3511-4dcf-8352-eb0634e2972c,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,21,9.2,46.3,,NEON.PLA.D10.RMNP.02119,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,sscherneck@battelleecology.org,
52bbcb00-1d4b-44a4-bd60-2f1ad56a675d,RMNP_043.basePlot.vst,2017-09-26,vst_RMNP_2017,D10,RMNP,RMNP_043,21,,,,,,NEON.PLA.D10.RMNP.02151,,,NEON.DOC.000987vE,PIEN,Picea engelmannii Parry ex Engelm.,species,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
5a0be115-060f-4465-9258-112b0b693d3a,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,21,1,,,,,NEON.PLA.D10.RMNP.02439,,,NEON.DOC.000987vE,POTR5,Populus tremuloides Michx.,species,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
81523f81-d421-425a-bba0-e8cb3e102120,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,21,,21,16.8,47.6,,NEON.PLA.D10.RMNP.02180,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
fce85627-058c-4082-a9d7-b9d037e278b6,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,23,,25,19.5,295.3,,NEON.PLA.D10.RMNP.02499,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
0dd5e378-deb4-4af4-a64a-26751f41acc5,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,23,,,,,,NEON.PLA.D10.RMNP.02509,,,NEON.DOC.000987vE,POTR5,Populus tremuloides Michx.,species,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
1e01b700-d513-49bb-9f9f-cb599a538e44,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,39,,,,,,NEON.PLA.D10.RMNP.02355,,,NEON.DOC.000987vG,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
4e62e31f-2472-4a94-893c-18017724312c,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,39,,,,,,NEON.PLA.D10.RMNP.02608,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
799ae660-946e-4a14-98b4-0d50c6e9de57,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,39,,,,,,NEON.PLA.D10.RMNP.02346,,,NEON.DOC.000987vG,POTR5,Populus tremuloides Michx.,species,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
f97a491a-ca0e-48ca-95f7-b1129558e734,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,21,,41,15.9,264.8,,NEON.PLA.D10.RMNP.02428,,,NEON.DOC.000987vE,POTR5,Populus tremuloides Michx.,species,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
a21ce7cf-639b-4051-8d27-7c4b8dee68cf,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,21,,31,12.4,309.8,,NEON.PLA.D10.RMNP.02425,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
b3281468-ba31-4dad-a4e6-3e9b2bd0d95d,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,21,1,,,,,NEON.PLA.D10.RMNP.02456,,,NEON.DOC.000987vE,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
fbdf1824-142e-4d31-ab2c-008119918990,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,23,4,,,,,NEON.PLA.D10.RMNP.02530,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
5ddc4ddc-216c-4370-9a75-d1fd2a64779f,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,21,4,,,,,NEON.PLA.D10.RMNP.02480,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
cdff7286-b362-4014-bf62-ceb9b8849358,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,39,,,,,,NEON.PLA.D10.RMNP.02351,,,NEON.DOC.000987vG,POTR5,Populus tremuloides Michx.,species,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
0b3fee72-b0d0-439b-802b-a34b0fc5c4e0,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,23,,25,15.1,283.7,,NEON.PLA.D10.RMNP.02492,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
5c78d37b-ad1b-4900-b597-31e39689f2fa,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,21,,21,11.8,41.1,,NEON.PLA.D10.RMNP.02164,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
efaac6bb-4e4d-49ff-a756-a05d002303c4,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,39,,,,,,NEON.PLA.D10.RMNP.02603,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
5ed12446-1393-4243-b2b1-d06948c8f47a,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,21,1,,,,,NEON.PLA.D10.RMNP.02437,,,NEON.DOC.000987vE,POTR5,Populus tremuloides Michx.,species,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
46656f13-2ac0-41c8-b677-f3385c82f5c0,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,39,,39,19.6,24.2,,NEON.PLA.D10.RMNP.02337,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
7b9e8a6e-cd2b-428b-8273-9812ee37ae6a,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,21,,21,21.9,57.0,,NEON.PLA.D10.RMNP.02177,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
f819e78c-a525-4867-83ac-bd68dae960b7,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,39,,,,,,NEON.PLA.D10.RMNP.02363,,,NEON.DOC.000987vG,POTR5,Populus tremuloides Michx.,species,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
0d11e321-2382-4a53-a51f-788ba0537cef,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,21,,21,9.4,50.0,,NEON.PLA.D10.RMNP.02166,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
c3d10fda-89aa-46d7-973d-2771725ccd47,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,39,,,,,,NEON.PLA.D10.RMNP.02343,,,NEON.DOC.000987vG,POTR5,Populus tremuloides Michx.,species,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
64917619-e601-491f-818e-c5d0df49421e,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,21,1,,,,,NEON.PLA.D10.RMNP.02460,,,NEON.DOC.000987vE,POTR5,Populus tremuloides Michx.,species,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
8b200048-4152-485f-b81d-fbc5df1425fc,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,21,,,,,,NEON.PLA.D10.RMNP.02186,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
36fc825d-2b80-4537-8b1a-e8b20d259fb6,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,23,2,,,,,NEON.PLA.D10.RMNP.02521,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
af54f905-9144-44e7-b140-e6d3ae5497ad,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,23,,25,14.3,275.1,,NEON.PLA.D10.RMNP.02495,,,NEON.DOC.000987vE,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
d64df457-6a48-4ec6-aebf-d112414fad87,RMNP_041.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_041,21,1,,,,,NEON.PLA.D10.RMNP.02433,,,NEON.DOC.000987vE,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,variety,,,,,,dbradley@battelleecology.org,jmorris@battelleecology.org,
eff2fdae-7ca6-4188-8d4d-5217c472c9bc,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,21,,21,12.1,2.6,,NEON.PLA.D10.RMNP.02163,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
92f02427-846a-4802-a553-73a4e55bfd4e,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,39,,,,,,NEON.PLA.D10.RMNP.02616,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
33d71284-5c50-4488-80f1-40ddadc0c2ab,RMNP_042.basePlot.vst,2017-09-27,vst_RMNP_2017,D10,RMNP,RMNP_042,39,,,,,,NEON.PLA.D10.RMNP.02612,,,NEON.DOC.000987vG,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,variety,,,,,,nleder@battelleecology.org,szrillo@battelleecology.org,
