uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,tagID,individualID,tagStatus,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"a44fbfa0-f1b1-4d0f-ba1c-a9b3677997d7","CPER_074.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_074","32","2",,"TEMP.PLA.CPER.2016.74153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,13,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"1ff16540-b8d4-425b-9ca1-0157aaead8f7","CPER_074.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_074","41","4",,"TEMP.PLA.CPER.2016.74158",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,2,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"f0b8b334-1b99-434f-83d0-99372b9d4303","CPER_053.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_053","32","2",,"TEMP.PLA.CPER.2016.53153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,51,2,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"d3056cf0-04a8-4b75-9666-93f6c5530568","CPER_061.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_061","31","4",,"TEMP.PLA.CPER.2016.61153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,34,2,,,,,"dbradley@neoninc.org","skovach@field-ops.org",
"828cf7f5-616a-45b5-ab17-fd497d3a27df","CPER_074.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_074","31","1",,"TEMP.PLA.CPER.2016.74151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,53,3,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"42e3f801-662d-49b6-a24e-0f0435c41853","CPER_053.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_053","31","1",,"TEMP.PLA.CPER.2016.53151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,14,0,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"b7761d2f-56a8-4cf0-9dbc-b87fb533f8c3","CPER_068.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_068","41","1",,"TEMP.PLA.CPER.2016.68154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,5,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"5af74a00-518d-41bc-966f-3d73d8ba3d11","CPER_058.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_058","32","4",,"TEMP.PLA.CPER.2016.58153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,2,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"1eae4d7d-454e-47ab-9fe1-fe404ddaf2b1","CPER_068.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_068","32","4",,"TEMP.PLA.CPER.2016.68153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,28,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"67483697-80eb-4da8-b641-df3d56812742","CPER_069.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_069","41","4",,"TEMP.PLA.CPER.2016.69157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,21,3,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"03383f09-1eda-452f-b403-e961ab6e87c1","CPER_074.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_074","40","1",,"TEMP.PLA.CPER.2016.74155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,30,4,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"14f62890-e074-41fd-8ea9-a5050acabe1d","CPER_061.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_061","31","1",,"TEMP.PLA.CPER.2016.61152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,34,2,,,,,"dbradley@neoninc.org","skovach@field-ops.org",
"cae4cf74-74e3-49e3-a300-cf6886021629","CPER_045.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_045","40","3",,"TEMP.PLA.CPER.2016.45152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,4,0,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"2f8a3186-77bf-4fc5-82b4-2f6381940d2a","CPER_069.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_069","32","2",,"TEMP.PLA.CPER.2016.69152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,4,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"ca14b037-69a3-4bf8-8a35-0d1775b93c0d","CPER_053.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_053","41","4",,"TEMP.PLA.CPER.2016.53158",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,8,2,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"7598d399-4e11-451c-949a-17bb78f70002","CPER_058.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_058","41","1",,"TEMP.PLA.CPER.2016.58155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,3,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"f1efbab7-1ce7-479f-ad0f-6955972efe86","CPER_061.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_061","40","3",,"TEMP.PLA.CPER.2016.61157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,103,3,,,,,"dbradley@neoninc.org","skovach@field-ops.org",
"b534679f-8bc6-4461-95fc-bb714a2112c2","CPER_069.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_069","40","1",,"TEMP.PLA.CPER.2016.69151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,31,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"47407db7-9b7b-4241-bcb8-161685369340","CPER_053.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_053","31","4",,"TEMP.PLA.CPER.2016.53152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,53,3,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"c0b99d78-cca0-495f-a130-15f3e116b670","CPER_068.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_068","31","4",,"TEMP.PLA.CPER.2016.68151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,7,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"87e95929-5e6f-4f0e-aafd-b5acd778bd56","CPER_069.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_069","32","4",,"TEMP.PLA.CPER.2016.69156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,43,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"f4ba89b5-a321-400f-8223-79764f59a87c","CPER_058.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_058","40","3",,"TEMP.PLA.CPER.2016.58154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,15,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"edb22ec2-ea47-4faf-b91d-805e69285a1b","CPER_068.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_068","32","2",,"TEMP.PLA.CPER.2016.68152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,6,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"ac037713-75dc-4761-9e85-3d5ac5ffb967","CPER_074.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_074","41","1",,"TEMP.PLA.CPER.2016.74157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,49,2,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"68d719cb-4d41-43c4-94bb-ab4abd23d1f0","CPER_045.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_045","32","4",,"TEMP.PLA.CPER.2016.45154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,15,1,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"d54f501b-9fec-46a5-b5e8-dcc6298894df","CPER_045.basePlot.vst","2016-10-17","vst_CPER_2016","D10","CPER","CPER_045","31","1",,"TEMP.PLA.CPER.2016.45153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,3,0,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"27d83adf-8c60-49a0-8bbf-6fccff95ab0c","CPER_065.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_065","41","1",,"TEMP.PLA.CPER.2016.65155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,8,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"322421f2-53e7-47e1-90a0-d6e67bf3dea8","CPER_064.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_064","40","1",,"TEMP.PLA.CPER.2016.64154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,90,16,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"8d42ab04-a7fa-4989-ab8f-85ddce0ea1c9","CPER_064.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_064","41","1",,"TEMP.PLA.CPER.2016.64156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,4,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"78b4fa20-aff1-468a-a825-fa8fdb498ea6","CPER_065.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_065","31","1",,"TEMP.PLA.CPER.2016.65151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,49,9,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"83acda4c-7f50-480f-a1ec-614da782630b","CPER_066.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_066","31","4",,"TEMP.PLA.CPER.2016.66154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,39,2,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"e9a9aa6f-5ef6-4a96-b30a-8026d5eaca1e","CPER_056.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_056","32","4",,"TEMP.PLA.CPER.2016.56154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,9,1,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"de9b2942-9663-4091-9e55-a57a07c66c50","CPER_059.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_059","32","2",,"TEMP.PLA.CPER.2016.59157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,17,1,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"3d0f496b-ae04-40ee-93ef-a21eaedc70d6","CPER_055.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_055","41","1",,"TEMP.PLA.CPER.2016.55156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,35,2,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"5f03e7d4-4220-4920-9f97-9859a8636d10","CPER_055.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_055","41","4",,"TEMP.PLA.CPER.2016.55157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,21,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"9187847e-a6d9-4a68-a0f4-1004c93539a0","CPER_071.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_071","41","1",,"TEMP.PLA.CPER.2016.71156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,5,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"1345137f-f899-4937-ac88-20ee5cdf0a52","CPER_064.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_064","41","4",,"TEMP.PLA.CPER.2016.64157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,19,4,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"7004b19f-c677-42ad-ade8-80d0839ebdae","CPER_055.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_055","32","2",,"TEMP.PLA.CPER.2016.55152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,96,5,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"72e9f7d2-5130-4f9b-8131-ff6f44560e32","CPER_071.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_071","41","4",,"TEMP.PLA.CPER.2016.71157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,28,1,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"59fa5787-0fd8-4a1e-8bd4-5ce20a93c555","CPER_055.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_055","40","3",,"TEMP.PLA.CPER.2016.55155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,29,2,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"79b47fe7-18d6-4d90-b530-d05898b16b3a","CPER_050.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_050","32","4",,"TEMP.PLA.CPER.2016.50153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,3,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"a46e50e4-8e6d-4fde-974f-f2828e6f6884","CPER_050.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_050","31","4",,"TEMP.PLA.CPER.2016.50152",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,6,2,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"d2360ac1-e84f-491d-875d-9526cfa8303c","CPER_050.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_050","31","1",,"TEMP.PLA.CPER.2016.50151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,10,1,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"f4c6d85d-572e-45b6-afeb-afc2da7b9f09","CPER_066.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_066","41","1",,"TEMP.PLA.CPER.2016.66155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,42,6,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"12756457-d914-4b61-9613-81ddd38451bb","CPER_056.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_056","40","1",,"TEMP.PLA.CPER.2016.56155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,21,2,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"88501bec-0c35-4bc6-b3ca-aebb6279e585","CPER_050.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_050","40","3",,"TEMP.PLA.CPER.2016.50155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,33,3,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"b5fc1bd7-aad5-4d23-b223-f105de1a5a77","CPER_071.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_071","31","1",,"TEMP.PLA.CPER.2016.71151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,7,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"ceabce2b-faec-44fe-9847-2eee3a737b65","CPER_055.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_055","40","1",,"TEMP.PLA.CPER.2016.55154",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,33,5,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"e16fa3db-d4fb-46df-863a-00d787619ce9","CPER_064.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_064","40","3",,"TEMP.PLA.CPER.2016.64155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,46,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"61794685-0321-421f-ae64-837c03087a8b","CPER_064.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_064","31","4",,"TEMP.PLA.CPER.2016.64151",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,4,0,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
"2315c835-a17a-4c83-8f8e-1a3b5f13c37f","CPER_056.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_056","32","2",,"TEMP.PLA.CPER.2016.56153",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,12,1,,,,,"skovach@field-ops.org","kbenson@field-ops.org",
"91fab8c9-260f-46be-af0b-352ddf9df348","CPER_050.basePlot.vst","2016-10-18","vst_CPER_2016","D10","CPER","CPER_050","41","1",,"TEMP.PLA.CPER.2016.50156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus","pad","Live",,,,,,,,,,,,,,,,,22,3,,,,,"dbradley@neoninc.org","jlinden@field-ops.org",
