uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,tagID,individualID,tagStatus,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"12ee05de-417b-437c-91d2-be6cf5a64cd4","CPER_062.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_062","31","4",,"TEMP.PLA.CPER.2015.62161",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,251,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"2cf6aa83-e3e3-4c50-9aa7-8433ad86f786","CPER_062.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_062","40","3",,"TEMP.PLA.CPER.2015.62165",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,184,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"230a6311-75f6-4194-b61d-a1ba32687fbd","CPER_061.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_061","31","1",,"TEMP.PLA.CPER.2015.61159",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,49,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"5f5dd357-05db-467e-9617-77ecca15ca6a","CPER_066.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_066","32","4",,"TEMP.PLA.CPER.2015.66164",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,31,2,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"8a307e23-da37-40a8-b87e-5da6f130fadd","CPER_066.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_066","40","3",,"TEMP.PLA.CPER.2015.66166",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,41,1,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"a8b5ed5f-6f72-4142-a4de-a56596e292ff","CPER_061.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_061","32","2",,"TEMP.PLA.CPER.2015.61161",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,34,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"244b1b20-cd4a-4b3a-a861-7b5decff6677","CPER_066.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_066","31","1",,"TEMP.PLA.CPER.2015.66161",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,108,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"0d6c57f2-3018-409f-9b33-90ecb0d764f2","CPER_062.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_062","41","4",,"TEMP.PLA.CPER.2015.62159",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,66,1,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"012aba25-87ec-4033-ba57-0f8a730d3e96","CPER_061.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_061","41","4",,"TEMP.PLA.CPER.2015.61166",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,81,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"c7927578-1b6b-4773-a8a2-74b594ed1259","CPER_062.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_062","41","1",,"TEMP.PLA.CPER.2015.62166",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,101,2,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"37fd9886-926e-4f37-b63e-5e495d8b4e32","CPER_062.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_062","31","1",,"TEMP.PLA.CPER.2015.62160",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,143,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"eff2d0d6-5e73-4154-9641-c8d316b74faa","CPER_066.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_066","31","4",,"TEMP.PLA.CPER.2015.66162",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,82,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"4276bdcc-d40b-449b-8346-87bbc3a877cd","CPER_066.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_066","40","1",,"TEMP.PLA.CPER.2015.66165",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,32,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"73a9884f-a3a8-4a55-ae52-503103f01cc5","CPER_064.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_064","31",,,"TEMP.PLA.CPER.2015.64155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,295,12,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"9af8d0c5-898f-46e5-aa67-b1a3e6203ab6","CPER_062.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_062","40","1",,"TEMP.PLA.CPER.2015.62164",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,42,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"3687e224-2d2b-4a9f-873f-8515b574fd7a","CPER_059.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_059","31",,,"TEMP.PLA.CPER.2015.59155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,378,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"37e35a19-7aef-429c-87be-ac483b708d9e","CPER_056.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_056","40",,,"TEMP.PLA.CPER.2015.56157",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,190,7,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"73ae903b-9529-448c-b482-c4c950ef5ab1","CPER_054.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_054","31","1",,"TEMP.PLA.CPER.2015.54159",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,19,4,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"00ce2015-11cf-47e6-9036-c186fe277434","CPER_057.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_057","31","4",,"TEMP.PLA.CPER.2015.57160",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,13,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"bd095788-ea24-4ad0-9413-4e9d28929c66","CPER_054.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_054","41","4",,"TEMP.PLA.CPER.2015.54164",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,16,1,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"b60d5426-5c52-43be-b9af-6f7bfbacc324","CPER_054.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_054","41","1",,"TEMP.PLA.CPER.2015.54161",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,7,1,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"c392558a-e22f-4ebc-b377-d6de810bc2b9","CPER_057.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_057","32","4",,"TEMP.PLA.CPER.2015.57162",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"abe1d290-8007-4703-8ea2-b6ecdbe7a94b","CPER_057.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_057","41","4",,"TEMP.PLA.CPER.2015.57166",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,39,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"a42cb4cb-017f-4906-a3ad-3e69a1245638","CPER_056.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_056","32",,,"TEMP.PLA.CPER.2015.56156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,98,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"a6ead6c6-330f-4d2d-942c-e36dde563b2e","CPER_054.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_054","32","2",,"TEMP.PLA.CPER.2015.54166",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,26,1,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"678ee917-13ba-489f-b514-91077dfad9c5","CPER_057.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_057","31","1",,"TEMP.PLA.CPER.2015.57159",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,205,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"9f52319e-e250-488b-ac03-3491ebf10a27","CPER_056.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_056","41",,,"TEMP.PLA.CPER.2015.56158",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,73,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"1a063cd1-cf7e-445d-814e-9736e3d0c678","CPER_056.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_056","31",,,"TEMP.PLA.CPER.2015.56155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,95,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"dc9a6d47-0128-4204-9bf3-a6f77cf14eba","CPER_054.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_054","40","1",,"TEMP.PLA.CPER.2015.54162",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,235,24,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"c96b9a04-96c5-40ec-b2c3-ff9e2b1d6004","CPER_057.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_057","40","3",,"TEMP.PLA.CPER.2015.57164",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,14,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"aa8df1f6-471d-417c-8b2f-67c80e5f581d","CPER_057.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_057","41","1",,"TEMP.PLA.CPER.2015.57165",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,7,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"3d168738-09b9-46f0-bd99-068afa7cdca5","CPER_054.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_054","32","4",,"TEMP.PLA.CPER.2015.54165",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,17,3,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"f67e482e-4fdf-4e51-9deb-9ec575cb13a3","CPER_057.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_057","40","1",,"TEMP.PLA.CPER.2015.57163",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,37,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"8216be4f-9a32-4715-93bf-c74930f7025d","CPER_054.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_054","31","4",,"TEMP.PLA.CPER.2015.54160",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,38,2,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"9aaa4e86-6457-4559-8d25-38789f181d72","CPER_057.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_057","32","2",,"TEMP.PLA.CPER.2015.57161",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,23,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"582a9b52-a8e4-4ef4-86f7-1d1a02eaabba","CPER_054.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_054","40","3",,"TEMP.PLA.CPER.2015.54163",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,57,2,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"dfd6bd10-01d2-47d0-a8a2-adf24f33a1bc","CPER_046.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_046","40","3",,"TEMP.PLA.CPER.2015.46164",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,105,4,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"f77283af-fc52-4ff6-9f39-814e685be240","CPER_048.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_048","31","1",,"TEMP.PLA.CPER.2015.48164",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,149,17,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"b3016c32-a68c-4be9-911a-96195d3b4a92","CPER_049.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_049","31",,,"TEMP.PLA.CPER.2015.49155",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,343,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"9d98ff16-97e6-4f4e-9c1d-ae8f85be2fc1","CPER_048.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_048","32","4",,"TEMP.PLA.CPER.2015.48162",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,113,16,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"4026ae6e-8c7f-4e81-833b-2d639fb58a0a","CPER_046.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_046","32","4",,"TEMP.PLA.CPER.2015.46162",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,57,4,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"fc481d6a-63e8-49bb-8f30-6293b72f6283","CPER_048.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_048","40","3",,"TEMP.PLA.CPER.2015.48160",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,29,3,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"473ad6d4-d831-47d3-960c-946b6924518f","CPER_048.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_048","41","1",,"TEMP.PLA.CPER.2015.48166",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,52,2,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"c0b57eac-bd6a-4843-b7a1-8f2a79e5f38b","CPER_046.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_046","41","1",,"TEMP.PLA.CPER.2015.46165",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,54,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"d79705e6-229e-4264-99a5-5b7331970384","CPER_045.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_045","32",,,"TEMP.PLA.CPER.2015.45156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,627,0,,,,,"kbarrett@field-ops.org","jrappaport@field-ops.org",
"d317bc55-01cf-4246-82a5-e6417b665925","CPER_048.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_048","40","1",,"TEMP.PLA.CPER.2015.48159",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,38,1,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"33a1e2a3-8437-4c55-893d-04a8fa013e84","CPER_049.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_049","32",,,"TEMP.PLA.CPER.2015.49156",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,154,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"e17e78ff-3b16-4d7f-9258-696fa24620b7","CPER_048.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_048","32","2",,"TEMP.PLA.CPER.2015.48163",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,45,2,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"ddc463e8-6047-41fa-a837-cdc4bce760a9","CPER_048.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_048","31","4",,"TEMP.PLA.CPER.2015.48165",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,70,7,,,,,"jjensen@field-ops.org","jjensen@field-ops.org",
"3e7d4596-9c39-4ddb-8d63-dd9515fa2c7a","CPER_049.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_049","41",,,"TEMP.PLA.CPER.2015.49158",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,152,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
"8413e508-98c2-4a17-bf87-c4c24ad6e7da","CPER_046.basePlot.vst","2015-09-28","vst_CPER_2015","D10","CPER","CPER_046","31","4",,"TEMP.PLA.CPER.2015.46160",,"OPPO","Opuntia polyacantha Haw.","species",,,,"cactus",,,,,,,,,,,,,,,,,,,43,0,,,,,"dbradley@field-ops.org","mbitters@field-ops.org",
